window,frame,sparse_mode,K,COUT,P,depth,implementation,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
220,110,0,576,128,2,2,2,371,6550344,6609164,0,0,0
221,110,1,576,128,2,2,2,371,6572296,6632908,0,0,0
222,111,0,576,128,2,2,2,285,6609160,6669772,0,0,0
223,111,1,576,128,2,2,2,285,6632904,6688012,0,0,0
224,112,0,576,128,2,2,2,315,6669768,6724876,0,0,0
225,112,1,576,128,2,2,2,315,6688008,6745036,0,0,0
226,113,0,576,128,2,2,2,372,6724872,6781900,0,0,0
227,113,1,576,128,2,2,2,372,6745032,6805708,0,0,0
228,114,0,576,128,2,2,2,346,6781896,6842572,0,0,0
229,114,1,576,128,2,2,2,346,6805704,6864716,0,0,0
230,115,0,576,128,2,2,2,288,6842568,6901580,0,0,0
231,115,1,576,128,2,2,2,288,6864712,6920012,0,0,0
232,116,0,576,128,2,2,2,289,6901576,6956876,0,0,0
233,116,1,576,128,2,2,2,289,6920008,6975372,0,0,0
234,117,0,576,128,2,2,2,264,6956872,7012236,0,0,0
235,117,1,576,128,2,2,2,264,6975368,7029132,0,0,0
236,118,0,576,128,2,2,2,250,7012232,7065996,0,0,0
237,118,1,576,128,2,2,2,250,7029128,7081996,0,0,0
238,119,0,576,128,2,2,2,297,7065992,7118860,0,0,0
239,119,1,576,128,2,2,2,297,7081992,7137868,0,0,0
240,120,0,576,128,2,2,2,347,7118856,7174732,0,0,0
241,120,1,576,128,2,2,2,347,7137864,7196940,0,0,0
242,121,0,576,128,2,2,2,314,7174728,7233804,0,0,0
243,121,1,576,128,2,2,2,314,7196936,7253900,0,0,0
244,122,0,576,128,2,2,2,331,7233800,7290764,0,0,0
245,122,1,576,128,2,2,2,331,7253896,7311948,0,0,0
246,123,0,576,128,2,2,2,318,7290760,7348812,0,0,0
247,123,1,576,128,2,2,2,318,7311944,7369164,0,0,0
248,124,0,576,128,2,2,2,300,7348808,7406028,0,0,0
249,124,1,576,128,2,2,2,300,7369160,7425228,0,0,0
250,125,0,576,128,2,2,2,314,7406024,7462092,0,0,0
251,125,1,576,128,2,2,2,314,7425224,7482188,0,0,0
252,126,0,576,128,2,2,2,335,7462088,7519052,0,0,0
253,126,1,576,128,2,2,2,335,7482184,7540492,0,0,0
254,127,0,576,128,2,2,2,340,7519048,7577356,0,0,0
255,127,1,576,128,2,2,2,340,7540488,7599116,0,0,0
256,128,0,576,128,2,2,2,234,7577352,7635980,0,0,0
257,128,1,576,128,2,2,2,234,7599112,7650956,0,0,0
258,129,0,576,128,2,2,2,284,7635976,7687820,0,0,0
259,129,1,576,128,2,2,2,284,7650952,7705996,0,0,0
260,130,0,576,128,2,2,2,304,7687816,7742860,0,0,0
261,130,1,576,128,2,2,2,304,7705992,7762316,0,0,0
262,131,0,576,128,2,2,2,273,7742856,7799180,0,0,0
263,131,1,576,128,2,2,2,273,7762312,7816652,0,0,0
264,132,0,576,128,2,2,2,273,7799176,7853516,0,0,0
265,132,1,576,128,2,2,2,273,7816648,7870988,0,0,0
266,133,0,576,128,2,2,2,257,7853512,7907852,0,0,0
267,133,1,576,128,2,2,2,257,7870984,7924300,0,0,0
268,134,0,576,128,2,2,2,232,7907848,7961164,0,0,0
269,134,1,576,128,2,2,2,232,7924296,7976012,0,0,0
270,135,0,576,128,2,2,2,229,7961160,8012876,0,0,0
271,135,1,576,128,2,2,2,229,7976008,8027532,0,0,0
272,136,0,576,128,2,2,2,241,8012872,8064396,0,0,0
273,136,1,576,128,2,2,2,241,8027528,8079820,0,0,0
274,137,0,576,128,2,2,2,286,8064392,8116684,0,0,0
275,137,1,576,128,2,2,2,286,8079816,8134988,0,0,0
276,138,0,576,128,2,2,2,281,8116680,8171852,0,0,0
277,138,1,576,128,2,2,2,281,8134984,8189836,0,0,0
278,139,0,576,128,2,2,2,183,8171848,8226700,0,0,0
279,139,1,576,128,2,2,2,183,8189832,8238412,0,0,0
280,140,0,576,128,2,2,2,264,8226696,8275276,0,0,0
281,140,1,576,128,2,2,2,264,8238408,8292172,0,0,0
282,141,0,576,128,2,2,2,249,8275272,8329036,0,0,0
283,141,1,576,128,2,2,2,249,8292168,8344972,0,0,0
284,142,0,576,128,2,2,2,297,8329032,8381836,0,0,0
285,142,1,576,128,2,2,2,297,8344968,8400844,0,0,0
286,143,0,576,128,2,2,2,240,8381832,8437708,0,0,0
287,143,1,576,128,2,2,2,240,8400840,8453068,0,0,0
288,144,0,576,128,2,2,2,186,8437704,8489932,0,0,0
289,144,1,576,128,2,2,2,186,8453064,8501836,0,0,0
290,145,0,576,128,2,2,2,267,8489928,8538700,0,0,0
291,145,1,576,128,2,2,2,267,8501832,8555788,0,0,0
292,146,0,576,128,2,2,2,286,8538696,8592652,0,0,0
293,146,1,576,128,2,2,2,286,8555784,8610956,0,0,0
294,147,0,576,128,2,2,2,210,8592648,8647820,0,0,0
295,147,1,576,128,2,2,2,210,8610952,8661260,0,0,0
296,148,0,576,128,2,2,2,277,8647816,8698124,0,0,0
297,148,1,576,128,2,2,2,277,8661256,8715852,0,0,0
298,149,0,576,128,2,2,2,285,8698120,8752716,0,0,0
299,149,1,576,128,2,2,2,285,8715848,8770956,0,0,0
300,150,0,576,128,2,2,2,285,8752712,8807820,0,0,0
301,150,1,576,128,2,2,2,285,8770952,8826060,0,0,0
302,151,0,576,128,2,2,2,200,8807816,8862924,0,0,0
303,151,1,576,128,2,2,2,200,8826056,8875724,0,0,0
304,152,0,576,128,2,2,2,235,8862920,8912588,0,0,0
305,152,1,576,128,2,2,2,235,8875720,8927628,0,0,0
306,153,0,576,128,2,2,2,225,8912584,8964492,0,0,0
307,153,1,576,128,2,2,2,225,8927624,8978892,0,0,0
308,154,0,576,128,2,2,2,244,8964488,9015756,0,0,0
309,154,1,576,128,2,2,2,244,8978888,9031372,0,0,0
310,155,0,576,128,2,2,2,280,9015752,9068236,0,0,0
311,155,1,576,128,2,2,2,280,9031368,9086156,0,0,0
312,156,0,576,128,2,2,2,249,9068232,9123020,0,0,0
313,156,1,576,128,2,2,2,249,9086152,9138956,0,0,0
314,157,0,576,128,2,2,2,228,9123016,9175820,0,0,0
315,157,1,576,128,2,2,2,228,9138952,9190412,0,0,0
316,158,0,576,128,2,2,2,245,9175816,9227276,0,0,0
317,158,1,576,128,2,2,2,245,9190408,9242956,0,0,0
318,159,0,576,128,2,2,2,335,9227272,9279820,0,0,0
319,159,1,576,128,2,2,2,335,9242952,9301260,0,0,0
320,160,0,576,128,2,2,2,254,9279816,9338124,0,0,0
321,160,1,576,128,2,2,2,254,9301256,9354380,0,0,0
322,161,0,576,128,2,2,2,284,9338120,9391244,0,0,0
323,161,1,576,128,2,2,2,284,9354376,9409420,0,0,0
324,162,0,576,128,2,2,2,317,9391240,9446284,0,0,0
325,162,1,576,128,2,2,2,317,9409416,9466572,0,0,0
326,163,0,576,128,2,2,2,258,9446280,9503436,0,0,0
327,163,1,576,128,2,2,2,258,9466568,9519948,0,0,0
328,164,0,576,128,2,2,2,283,9503432,9556812,0,0,0
329,164,1,576,128,2,2,2,283,9519944,9574924,0,0,0
330,165,0,576,128,2,2,2,288,9556808,9611788,0,0,0
331,165,1,576,128,2,2,2,288,9574920,9630220,0,0,0
332,166,0,576,128,2,2,2,274,9611784,9667084,0,0,0
333,166,1,576,128,2,2,2,274,9630216,9684620,0,0,0
334,167,0,576,128,2,2,2,250,9667080,9721484,0,0,0
335,167,1,576,128,2,2,2,250,9684616,9737484,0,0,0
336,168,0,576,128,2,2,2,251,9721480,9774348,0,0,0
337,168,1,576,128,2,2,2,251,9737480,9790412,0,0,0
338,169,0,576,128,2,2,2,206,9774344,9827276,0,0,0
339,169,1,576,128,2,2,2,206,9790408,9840460,0,0,0
340,170,0,576,128,2,2,2,298,9827272,9877324,0,0,0
341,170,1,576,128,2,2,2,298,9840456,9896396,0,0,0
342,171,0,576,128,2,2,2,249,9877320,9933260,0,0,0
343,171,1,576,128,2,2,2,249,9896392,9949196,0,0,0
344,172,0,576,128,2,2,2,201,9933256,9986060,0,0,0
345,172,1,576,128,2,2,2,201,9949192,9998924,0,0,0
346,173,0,576,128,2,2,2,233,9986056,10035788,0,0,0
347,173,1,576,128,2,2,2,233,9998920,10050700,0,0,0
348,174,0,576,128,2,2,2,263,10035784,10087564,0,0,0
349,174,1,576,128,2,2,2,263,10050696,10104396,0,0,0
350,175,0,576,128,2,2,2,301,10087560,10141260,0,0,0
351,175,1,576,128,2,2,2,301,10104392,10160524,0,0,0
352,176,0,576,128,2,2,2,268,10141256,10197388,0,0,0
353,176,1,576,128,2,2,2,268,10160520,10214540,0,0,0
354,177,0,576,128,2,2,2,277,10197384,10251404,0,0,0
355,177,1,576,128,2,2,2,277,10214536,10269132,0,0,0
356,178,0,576,128,2,2,2,256,10251400,10305996,0,0,0
357,178,1,576,128,2,2,2,256,10269128,10322380,0,0,0
358,179,0,576,128,2,2,2,265,10305992,10359244,0,0,0
359,179,1,576,128,2,2,2,265,10322376,10376204,0,0,0
360,180,0,576,128,2,2,2,248,10359240,10413068,0,0,0
361,180,1,576,128,2,2,2,248,10376200,10428940,0,0,0
362,181,0,576,128,2,2,2,324,10413064,10465804,0,0,0
363,181,1,576,128,2,2,2,324,10428936,10486540,0,0,0
364,182,0,576,128,2,2,2,292,10465800,10523404,0,0,0
365,182,1,576,128,2,2,2,292,10486536,10542092,0,0,0
366,183,0,576,128,2,2,2,248,10523400,10578956,0,0,0
367,183,1,576,128,2,2,2,248,10542088,10594828,0,0,0
368,184,0,576,128,2,2,2,264,10578952,10631692,0,0,0
369,184,1,576,128,2,2,2,264,10594824,10648588,0,0,0
370,185,0,576,128,2,2,2,279,10631688,10685452,0,0,0
371,185,1,576,128,2,2,2,279,10648584,10703308,0,0,0
372,186,0,576,128,2,2,2,255,10685448,10740172,0,0,0
373,186,1,576,128,2,2,2,255,10703304,10756492,0,0,0
374,187,0,576,128,2,2,2,252,10740168,10793356,0,0,0
375,187,1,576,128,2,2,2,252,10756488,10809484,0,0,0
376,188,0,576,128,2,2,2,273,10793352,10846348,0,0,0
377,188,1,576,128,2,2,2,273,10809480,10863820,0,0,0
378,189,0,576,128,2,2,2,259,10846344,10900684,0,0,0
379,189,1,576,128,2,2,2,259,10863816,10917260,0,0,0
380,190,0,576,128,2,2,2,243,10900680,10954124,0,0,0
381,190,1,576,128,2,2,2,243,10917256,10969676,0,0,0
382,191,0,576,128,2,2,2,155,10954120,11006540,0,0,0
383,191,1,576,128,2,2,2,155,10969672,11016460,0,0,0
384,192,0,576,128,2,2,2,380,11006536,11053324,0,0,0
385,192,1,576,128,2,2,2,380,11016456,11077644,0,0,0
386,193,0,576,128,2,2,2,372,11053320,11114508,0,0,0
387,193,1,576,128,2,2,2,372,11077640,11138316,0,0,0
388,194,0,576,128,2,2,2,397,11114504,11175180,0,0,0
389,194,1,576,128,2,2,2,397,11138312,11200588,0,0,0
390,195,0,576,128,2,2,2,379,11175176,11237452,0,0,0
391,195,1,576,128,2,2,2,379,11200584,11261708,0,0,0
392,196,0,576,128,2,2,2,375,11237448,11298572,0,0,0
393,196,1,576,128,2,2,2,375,11261704,11322572,0,0,0
394,197,0,576,128,2,2,2,378,11298568,11359436,0,0,0
395,197,1,576,128,2,2,2,378,11322568,11383628,0,0,0
396,198,0,576,128,2,2,2,369,11359432,11420492,0,0,0
397,198,1,576,128,2,2,2,369,11383624,11444108,0,0,0
398,199,0,576,128,2,2,2,380,11420488,11480972,0,0,0
399,199,1,576,128,2,2,2,380,11444104,11505292,0,0,0
400,200,0,576,128,2,2,2,386,11480968,11542156,0,0,0
401,200,1,576,128,2,2,2,386,11505288,11566860,0,0,0
402,201,0,576,128,2,2,2,383,11542152,11603724,0,0,0
403,201,1,576,128,2,2,2,383,11566856,11628236,0,0,0
404,202,0,576,128,2,2,2,372,11603720,11665100,0,0,0
405,202,1,576,128,2,2,2,372,11628232,11688908,0,0,0
406,203,0,576,128,2,2,2,373,11665096,11725772,0,0,0
407,203,1,576,128,2,2,2,373,11688904,11749644,0,0,0
408,204,0,576,128,2,2,2,382,11725768,11786508,0,0,0
409,204,1,576,128,2,2,2,382,11749640,11810956,0,0,0
410,205,0,576,128,2,2,2,380,11786504,11847820,0,0,0
411,205,1,576,128,2,2,2,380,11810952,11872140,0,0,0
412,206,0,576,128,2,2,2,378,11847816,11909004,0,0,0
413,206,1,576,128,2,2,2,378,11872136,11933196,0,0,0
414,207,0,576,128,2,2,2,391,11909000,11970060,0,0,0
415,207,1,576,128,2,2,2,391,11933192,11995084,0,0,0
416,208,0,576,128,2,2,2,386,11970056,12031948,0,0,0
417,208,1,576,128,2,2,2,386,11995080,12056652,0,0,0
418,209,0,576,128,2,2,2,377,12031944,12093516,0,0,0
419,209,1,576,128,2,2,2,377,12056648,12117644,0,0,0
420,210,0,576,128,2,2,2,365,12093512,12154508,0,0,0
421,210,1,576,128,2,2,2,365,12117640,12177868,0,0,0
422,211,0,576,128,2,2,2,384,12154504,12214732,0,0,0
423,211,1,576,128,2,2,2,384,12177864,12239308,0,0,0
424,212,0,576,128,2,2,2,370,12214728,12276172,0,0,0
425,212,1,576,128,2,2,2,370,12239304,12299852,0,0,0
426,213,0,576,128,2,2,2,378,12276168,12336716,0,0,0
427,213,1,576,128,2,2,2,378,12299848,12360908,0,0,0
428,214,0,576,128,2,2,2,359,12336712,12397772,0,0,0
429,214,1,576,128,2,2,2,359,12360904,12420748,0,0,0
430,215,0,576,128,2,2,2,377,12397768,12457612,0,0,0
431,215,1,576,128,2,2,2,377,12420744,12481740,0,0,0
432,216,0,576,128,2,2,2,386,12457608,12518604,0,0,0
433,216,1,576,128,2,2,2,386,12481736,12543308,0,0,0
434,217,0,576,128,2,2,2,364,12518600,12580172,0,0,0
