window,frame,sparse_mode,K,COUT,P,depth,implementation,banks,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
0,0,0,576,128,16,2,3,4,277,73863,75611,0,0,0
1,0,1,576,128,16,2,3,4,277,74440,76203,0,0,0
2,1,0,576,128,16,2,3,4,348,75592,77355,0,0,0
3,1,1,576,128,16,2,3,4,348,76184,78155,0,0,0
4,2,0,576,128,16,2,3,4,377,77336,79307,0,0,0
5,2,1,576,128,16,2,3,4,377,78136,80187,0,0,0
6,3,0,576,128,16,2,3,4,382,79288,81339,0,0,0
7,3,1,576,128,16,2,3,4,382,80168,82155,0,0,0
8,4,0,576,128,16,2,3,4,341,81320,83307,0,0,0
9,4,1,576,128,16,2,3,4,341,82136,84123,0,0,0
10,5,0,576,128,16,2,3,4,412,83288,85275,0,0,0
11,5,1,576,128,16,2,3,4,412,84104,86155,0,0,0
12,6,0,576,128,16,2,3,4,374,85256,87307,0,0,0
13,6,1,576,128,16,2,3,4,374,86136,88107,0,0,0
14,7,0,576,128,16,2,3,4,356,87288,89259,0,0,0
15,7,1,576,128,16,2,3,4,356,88088,90035,0,0,0
16,8,0,576,128,16,2,3,4,341,89240,91187,0,0,0
17,8,1,576,128,16,2,3,4,341,90016,91955,0,0,0
18,9,0,576,128,16,2,3,4,307,91168,93107,0,0,0
19,9,1,576,128,16,2,3,4,307,91936,93819,0,0,0
20,10,0,576,128,16,2,3,4,395,93088,94971,0,0,0
21,10,1,576,128,16,2,3,4,395,93800,95819,0,0,0
22,11,0,576,128,16,2,3,4,371,94952,96971,0,0,0
23,11,1,576,128,16,2,3,4,371,95800,97851,0,0,0
24,12,0,576,128,16,2,3,4,365,96952,99003,0,0,0
25,12,1,576,128,16,2,3,4,365,97832,99811,0,0,0
26,13,0,576,128,16,2,3,4,386,98984,100963,0,0,0
27,13,1,576,128,16,2,3,4,386,99792,101795,0,0,0
28,14,0,576,128,16,2,3,4,381,100944,102947,0,0,0
29,14,1,576,128,16,2,3,4,381,101776,103827,0,0,0
30,15,0,576,128,16,2,3,4,357,102928,104979,0,0,0
31,15,1,576,128,16,2,3,4,357,103808,105827,0,0,0
32,16,0,576,128,16,2,3,4,381,104960,106979,0,0,0
33,16,1,576,128,16,2,3,4,381,105808,107795,0,0,0
34,17,0,576,128,16,2,3,4,403,106960,108947,0,0,0
35,17,1,576,128,16,2,3,4,403,107776,109835,0,0,0
36,18,0,576,128,16,2,3,4,357,108928,110987,0,0,0
37,18,1,576,128,16,2,3,4,357,109816,111827,0,0,0
38,19,0,576,128,16,2,3,4,342,110968,112979,0,0,0
39,19,1,576,128,16,2,3,4,342,111808,113755,0,0,0
40,20,0,576,128,16,2,3,4,378,112960,114907,0,0,0
41,20,1,576,128,16,2,3,4,378,113736,115731,0,0,0
42,21,0,576,128,16,2,3,4,379,114888,116883,0,0,0
43,21,1,576,128,16,2,3,4,379,115712,117747,0,0,0
44,22,0,576,128,16,2,3,4,385,116864,118899,0,0,0
45,22,1,576,128,16,2,3,4,385,117728,119763,0,0,0
46,23,0,576,128,16,2,3,4,229,118880,120915,0,0,0
47,23,1,576,128,16,2,3,4,229,119744,121411,0,0,0
48,24,0,576,128,16,2,3,4,364,120896,122644,0,0,0
49,24,1,576,128,16,2,3,4,364,121473,123444,0,0,0
50,25,0,576,128,16,2,3,4,334,122625,124596,0,0,0
51,25,1,576,128,16,2,3,4,334,123425,125364,0,0,0
52,26,0,576,128,16,2,3,4,343,124577,126516,0,0,0
53,26,1,576,128,16,2,3,4,343,125345,127268,0,0,0
54,27,0,576,128,16,2,3,4,381,126497,128420,0,0,0
55,27,1,576,128,16,2,3,4,381,127249,129228,0,0,0
56,28,0,576,128,16,2,3,4,313,128401,130380,0,0,0
57,28,1,576,128,16,2,3,4,313,129209,131148,0,0,0
58,29,0,576,128,16,2,3,4,374,130361,132300,0,0,0
59,29,1,576,128,16,2,3,4,374,131129,133116,0,0,0
60,30,0,576,128,16,2,3,4,371,132281,134268,0,0,0
61,30,1,576,128,16,2,3,4,371,133097,135076,0,0,0
62,31,0,576,128,16,2,3,4,386,134249,136228,0,0,0
63,31,1,576,128,16,2,3,4,386,135057,137092,0,0,0
64,32,0,576,128,16,2,3,4,393,136209,138244,0,0,0
65,32,1,576,128,16,2,3,4,393,137073,139092,0,0,0
66,33,0,576,128,16,2,3,4,410,138225,140244,0,0,0
67,33,1,576,128,16,2,3,4,410,139073,141108,0,0,0
68,34,0,576,128,16,2,3,4,369,140225,142260,0,0,0
69,34,1,576,128,16,2,3,4,369,141089,143060,0,0,0
70,35,0,576,128,16,2,3,4,361,142241,144212,0,0,0
71,35,1,576,128,16,2,3,4,361,143041,145012,0,0,0
72,36,0,576,128,16,2,3,4,373,144193,146164,0,0,0
73,36,1,576,128,16,2,3,4,373,144993,146956,0,0,0
74,37,0,576,128,16,2,3,4,386,146145,148108,0,0,0
75,37,1,576,128,16,2,3,4,386,146937,148964,0,0,0
76,38,0,576,128,16,2,3,4,374,148089,150116,0,0,0
