window,frame,sparse_mode,K,COUT,P,depth,implementation,banks,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
302,151,0,576,128,8,2,3,8,206,382091,384182,0,0,0
303,151,1,576,128,8,2,3,8,206,383019,384758,0,0,0
304,152,0,576,128,8,2,3,8,304,384171,385911,0,0,0
305,152,1,576,128,8,2,3,8,304,384748,386775,0,0,0
306,153,0,576,128,8,2,3,8,330,385900,387927,0,0,0
307,153,1,576,128,8,2,3,8,330,386764,388791,0,0,0
308,154,0,576,128,8,2,3,8,319,387916,389943,0,0,0
309,154,1,576,128,8,2,3,8,319,388780,390807,0,0,0
310,155,0,576,128,8,2,3,8,268,389932,391959,0,0,0
311,155,1,576,128,8,2,3,8,268,390796,392871,0,0,0
312,156,0,576,128,8,2,3,8,296,391948,394023,0,0,0
313,156,1,576,128,8,2,3,8,296,392860,394999,0,0,0
314,157,0,576,128,8,2,3,8,281,394012,396151,0,0,0
315,157,1,576,128,8,2,3,8,281,394988,396967,0,0,0
316,158,0,576,128,8,2,3,8,291,396140,398119,0,0,0
317,158,1,576,128,8,2,3,8,291,396956,398919,0,0,0
318,159,0,576,128,8,2,3,8,310,398108,400071,0,0,0
319,159,1,576,128,8,2,3,8,310,398908,400887,0,0,0
320,160,0,576,128,8,2,3,8,341,400060,402039,0,0,0
321,160,1,576,128,8,2,3,8,341,400876,402871,0,0,0
322,161,0,576,128,8,2,3,8,275,402028,404023,0,0,0
323,161,1,576,128,8,2,3,8,275,402860,404999,0,0,0
324,162,0,576,128,8,2,3,8,313,404012,406151,0,0,0
325,162,1,576,128,8,2,3,8,313,404988,407127,0,0,0
326,163,0,576,128,8,2,3,8,320,406140,408279,0,0,0
327,163,1,576,128,8,2,3,8,320,407116,409159,0,0,0
328,164,0,576,128,8,2,3,8,269,408268,410311,0,0,0
329,164,1,576,128,8,2,3,8,269,409148,411143,0,0,0
330,165,0,576,128,8,2,3,8,284,410300,412295,0,0,0
331,165,1,576,128,8,2,3,8,284,411132,413239,0,0,0
332,166,0,576,128,8,2,3,8,286,412284,414391,0,0,0
333,166,1,576,128,8,2,3,8,286,413228,415271,0,0,0
334,167,0,576,128,8,2,3,8,257,414380,416423,0,0,0
335,167,1,576,128,8,2,3,8,257,415260,417159,0,0,0
336,168,0,576,128,8,2,3,8,269,416412,418311,0,0,0
337,168,1,576,128,8,2,3,8,269,417148,419159,0,0,0
338,169,0,576,128,8,2,3,8,270,418300,420311,0,0,0
339,169,1,576,128,8,2,3,8,270,419148,421047,0,0,0
340,170,0,576,128,8,2,3,8,268,420300,422199,0,0,0
341,170,1,576,128,8,2,3,8,268,421036,423047,0,0,0
342,171,0,576,128,8,2,3,8,301,422188,424199,0,0,0
343,171,1,576,128,8,2,3,8,301,423036,425143,0,0,0
344,172,0,576,128,8,2,3,8,229,424188,426295,0,0,0
345,172,1,576,128,8,2,3,8,229,425132,427159,0,0,0
346,173,0,576,128,8,2,3,8,251,426284,428311,0,0,0
347,173,1,576,128,8,2,3,8,251,427148,429207,0,0,0
348,174,0,576,128,8,2,3,8,289,428300,430359,0,0,0
349,174,1,576,128,8,2,3,8,289,429196,431255,0,0,0
350,175,0,576,128,8,2,3,8,258,430348,432407,0,0,0
351,175,1,576,128,8,2,3,8,258,431244,433239,0,0,0
352,176,0,576,128,8,2,3,8,293,432396,434391,0,0,0
