window,frame,sparse_mode,K,COUT,P,depth,implementation,banks,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
0,0,0,9,9,1,2,3,8,0,97,137,0,0,0
1,0,1,9,9,1,2,3,8,0,107,158,0,0,0
2,1,0,9,9,1,2,3,8,9,133,187,0,0,0
3,1,1,9,9,1,2,3,8,9,154,213,0,0,0
4,2,0,9,9,1,2,3,8,1,183,241,0,0,0
5,2,1,9,9,1,2,3,8,1,209,262,0,0,0
6,3,0,9,9,1,2,3,8,2,237,291,0,0,0
7,3,1,9,9,1,2,3,8,2,258,312,0,0,0
8,4,0,9,9,1,2,3,8,3,287,341,0,0,0
9,4,1,9,9,1,2,3,8,3,308,362,0,0,0
10,5,0,9,9,1,2,3,8,4,337,391,0,0,0
11,5,1,9,9,1,2,3,8,4,358,412,0,0,0
12,6,0,9,9,1,2,3,8,5,387,441,0,0,0
13,6,1,9,9,1,2,3,8,5,408,462,0,0,0
14,7,0,9,9,1,2,3,8,6,437,491,0,0,0
15,7,1,9,9,1,2,3,8,6,458,517,0,0,0
16,8,0,9,9,1,2,3,8,7,487,545,0,0,0
17,8,1,9,9,1,2,3,8,7,513,571,0,0,0
18,9,0,9,9,1,2,3,8,8,541,599,0,0,0
19,9,1,9,9,1,2,3,8,8,567,620,0,0,0
20,10,0,9,9,1,2,3,8,9,595,649,0,0,0
21,10,1,9,9,1,2,3,8,9,616,675,0,0,0
22,11,0,9,9,1,2,3,8,9,645,703,0,0,0
23,11,1,9,9,1,2,3,8,9,671,729,0,0,0
24,12,0,9,9,1,2,3,8,4,699,757,0,0,0
25,12,1,9,9,1,2,3,8,4,725,778,0,0,0
26,13,0,9,9,1,2,3,8,0,753,807,0,0,0
27,13,1,9,9,1,2,3,8,0,774,828,0,0,0
