window,frame,sparse_mode,K,COUT,P,depth,implementation,banks,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
64,32,0,576,128,2,2,3,4,393,567944,584077,0,0,0
65,32,1,576,128,2,2,3,4,393,574856,590861,0,0,0
66,33,0,576,128,2,2,3,4,410,584072,600077,0,0,0
67,33,1,576,128,2,2,3,4,410,590856,606989,0,0,0
68,34,0,576,128,2,2,3,4,369,600072,616205,0,0,0
69,34,1,576,128,2,2,3,4,369,606984,622605,0,0,0
70,35,0,576,128,2,2,3,4,361,616200,631821,0,0,0
71,35,1,576,128,2,2,3,4,361,622600,638221,0,0,0
72,36,0,576,128,2,2,3,4,373,631816,647437,0,0,0
73,36,1,576,128,2,2,3,4,373,638216,653773,0,0,0
74,37,0,576,128,2,2,3,4,386,647432,662989,0,0,0
75,37,1,576,128,2,2,3,4,386,653768,669837,0,0,0
76,38,0,576,128,2,2,3,4,374,662984,679053,0,0,0
77,38,1,576,128,2,2,3,4,374,669832,685773,0,0,0
78,39,0,576,128,2,2,3,4,394,679048,694989,0,0,0
79,39,1,576,128,2,2,3,4,394,685768,702029,0,0,0
80,40,0,576,128,2,2,3,4,384,694984,711245,0,0,0
81,40,1,576,128,2,2,3,4,384,702024,717773,0,0,0
82,41,0,576,128,2,2,3,4,320,711240,726989,0,0,0
83,41,1,576,128,2,2,3,4,320,717768,733069,0,0,0
84,42,0,576,128,2,2,3,4,327,726984,742285,0,0,0
85,42,1,576,128,2,2,3,4,327,733064,748429,0,0,0
86,43,0,576,128,2,2,3,4,388,742280,757645,0,0,0
87,43,1,576,128,2,2,3,4,388,748424,764109,0,0,0
88,44,0,576,128,2,2,3,4,338,757640,773325,0,0,0
89,44,1,576,128,2,2,3,4,338,764104,779981,0,0,0
90,45,0,576,128,2,2,3,4,333,773320,789197,0,0,0
91,45,1,576,128,2,2,3,4,333,779976,795533,0,0,0
92,46,0,576,128,2,2,3,4,351,789192,804749,0,0,0
93,46,1,576,128,2,2,3,4,351,795528,811213,0,0,0
94,47,0,576,128,2,2,3,4,323,804744,820429,0,0,0
95,47,1,576,128,2,2,3,4,323,811208,826573,0,0,0
96,48,0,576,128,2,2,3,4,316,820424,835789,0,0,0
97,48,1,576,128,2,2,3,4,316,826568,841805,0,0,0
98,49,0,576,128,2,2,3,4,332,835784,851021,0,0,0
99,49,1,576,128,2,2,3,4,332,841800,857421,0,0,0
100,50,0,576,128,2,2,3,4,327,851016,866637,0,0,0
101,50,1,576,128,2,2,3,4,327,857416,872589,0,0,0
102,51,0,576,128,2,2,3,4,320,866632,881805,0,0,0
103,51,1,576,128,2,2,3,4,320,872584,887693,0,0,0
104,52,0,576,128,2,2,3,4,315,881800,896909,0,0,0
105,52,1,576,128,2,2,3,4,315,887688,903117,0,0,0
106,53,0,576,128,2,2,3,4,344,896904,912333,0,0,0
107,53,1,576,128,2,2,3,4,344,903112,919181,0,0,0
108,54,0,576,128,2,2,3,4,401,912328,928397,0,0,0
109,54,1,576,128,2,2,3,4,401,919176,935501,0,0,0
110,55,0,576,128,2,2,3,4,359,928392,944717,0,0,0
111,55,1,576,128,2,2,3,4,359,935496,950861,0,0,0
112,56,0,576,128,2,2,3,4,314,944712,960077,0,0,0
113,56,1,576,128,2,2,3,4,314,950856,965965,0,0,0
114,57,0,576,128,2,2,3,4,307,960072,975181,0,0,0
115,57,1,576,128,2,2,3,4,307,965960,980621,0,0,0
116,58,0,576,128,2,2,3,4,345,975176,989837,0,0,0
117,58,1,576,128,2,2,3,4,345,980616,996301,0,0,0
118,59,0,576,128,2,2,3,4,371,989832,1005517,0,0,0
119,59,1,576,128,2,2,3,4,371,996296,1012173,0,0,0
120,60,0,576,128,2,2,3,4,374,1005512,1021389,0,0,0
121,60,1,576,128,2,2,3,4,374,1012168,1027789,0,0,0
122,61,0,576,128,2,2,3,4,335,1021384,1037005,0,0,0
123,61,1,576,128,2,2,3,4,335,1027784,1043341,0,0,0
124,62,0,576,128,2,2,3,4,334,1037000,1052557,0,0,0
125,62,1,576,128,2,2,3,4,334,1043336,1058701,0,0,0
126,63,0,576,128,2,2,3,4,364,1052552,1067917,0,0,0
127,63,1,576,128,2,2,3,4,364,1058696,1074445,0,0,0
128,64,0,576,128,2,2,3,4,235,1067912,1083661,0,0,0
129,64,1,576,128,2,2,3,4,235,1074440,1088461,0,0,0
130,65,0,576,128,2,2,3,4,220,1083656,1097677,0,0,0
131,65,1,576,128,2,2,3,4,220,1088456,1101901,0,0,0
132,66,0,576,128,2,2,3,4,262,1097672,1111117,0,0,0
133,66,1,576,128,2,2,3,4,262,1101896,1116365,0,0,0
134,67,0,576,128,2,2,3,4,219,1111112,1125581,0,0,0
135,67,1,576,128,2,2,3,4,219,1116360,1130573,0,0,0
136,68,0,576,128,2,2,3,4,245,1125576,1139789,0,0,0
137,68,1,576,128,2,2,3,4,245,1130568,1144461,0,0,0
138,69,0,576,128,2,2,3,4,324,1139784,1153677,0,0,0
139,69,1,576,128,2,2,3,4,324,1144456,1159437,0,0,0
140,70,0,576,128,2,2,3,4,254,1153672,1168653,0,0,0
141,70,1,576,128,2,2,3,4,254,1159432,1173837,0,0,0
142,71,0,576,128,2,2,3,4,247,1168648,1183053,0,0,0
143,71,1,576,128,2,2,3,4,247,1173832,1187661,0,0,0
144,72,0,576,128,2,2,3,4,255,1183048,1196877,0,0,0
145,72,1,576,128,2,2,3,4,255,1187656,1202253,0,0,0
146,73,0,576,128,2,2,3,4,297,1196872,1211469,0,0,0
147,73,1,576,128,2,2,3,4,297,1202248,1217165,0,0,0
148,74,0,576,128,2,2,3,4,333,1211464,1226381,0,0,0
149,74,1,576,128,2,2,3,4,333,1217160,1232717,0,0,0
150,75,0,576,128,2,2,3,4,235,1226376,1241933,0,0,0
151,75,1,576,128,2,2,3,4,235,1232712,1246605,0,0,0
152,76,0,576,128,2,2,3,4,275,1241928,1255821,0,0,0
153,76,1,576,128,2,2,3,4,275,1246600,1261325,0,0,0
154,77,0,576,128,2,2,3,4,336,1255816,1270541,0,0,0
155,77,1,576,128,2,2,3,4,336,1261320,1276877,0,0,0
156,78,0,576,128,2,2,3,4,237,1270536,1286093,0,0,0
157,78,1,576,128,2,2,3,4,237,1276872,1291469,0,0,0
158,79,0,576,128,2,2,3,4,296,1286088,1300685,0,0,0
159,79,1,576,128,2,2,3,4,296,1291464,1306061,0,0,0
160,80,0,576,128,2,2,3,4,280,1300680,1315277,0,0,0
161,80,1,576,128,2,2,3,4,280,1306056,1320525,0,0,0
162,81,0,576,128,2,2,3,4,293,1315272,1329741,0,0,0
163,81,1,576,128,2,2,3,4,293,1320520,1336141,0,0,0
164,82,0,576,128,2,2,3,4,258,1329736,1345357,0,0,0
165,82,1,576,128,2,2,3,4,258,1336136,1350605,0,0,0
166,83,0,576,128,2,2,3,4,303,1345352,1359821,0,0,0
167,83,1,576,128,2,2,3,4,303,1350600,1365453,0,0,0
168,84,0,576,128,2,2,3,4,276,1359816,1374669,0,0,0
169,84,1,576,128,2,2,3,4,276,1365448,1380557,0,0,0
170,85,0,576,128,2,2,3,4,291,1374664,1389773,0,0,0
171,85,1,576,128,2,2,3,4,291,1380552,1395469,0,0,0
172,86,0,576,128,2,2,3,4,273,1389768,1404685,0,0,0
173,86,1,576,128,2,2,3,4,273,1395464,1410829,0,0,0
174,87,0,576,128,2,2,3,4,317,1404680,1420045,0,0,0
175,87,1,576,128,2,2,3,4,317,1410824,1426317,0,0,0
176,88,0,576,128,2,2,3,4,315,1420040,1435533,0,0,0
177,88,1,576,128,2,2,3,4,315,1426312,1441357,0,0,0
178,89,0,576,128,2,2,3,4,295,1435528,1450573,0,0,0
179,89,1,576,128,2,2,3,4,295,1441352,1455821,0,0,0
180,90,0,576,128,2,2,3,4,298,1450568,1465037,0,0,0
181,90,1,576,128,2,2,3,4,298,1455816,1470413,0,0,0
182,91,0,576,128,2,2,3,4,343,1465032,1479629,0,0,0
183,91,1,576,128,2,2,3,4,343,1470408,1486093,0,0,0
184,92,0,576,128,2,2,3,4,301,1479624,1495309,0,0,0
185,92,1,576,128,2,2,3,4,301,1486088,1500685,0,0,0
186,93,0,576,128,2,2,3,4,240,1495304,1509901,0,0,0
187,93,1,576,128,2,2,3,4,240,1500680,1515085,0,0,0
188,94,0,576,128,2,2,3,4,254,1509896,1524301,0,0,0
189,94,1,576,128,2,2,3,4,254,1515080,1529613,0,0,0
190,95,0,576,128,2,2,3,4,321,1524296,1538829,0,0,0
191,95,1,576,128,2,2,3,4,321,1529608,1544269,0,0,0
192,96,0,576,128,2,2,3,4,317,1538824,1553485,0,0,0
193,96,1,576,128,2,2,3,4,317,1544264,1559245,0,0,0
194,97,0,576,128,2,2,3,4,267,1553480,1568461,0,0,0
195,97,1,576,128,2,2,3,4,267,1559240,1573965,0,0,0
196,98,0,576,128,2,2,3,4,342,1568456,1583181,0,0,0
197,98,1,576,128,2,2,3,4,342,1573960,1589517,0,0,0
198,99,0,576,128,2,2,3,4,312,1583176,1598733,0,0,0
199,99,1,576,128,2,2,3,4,312,1589512,1604685,0,0,0
200,100,0,576,128,2,2,3,4,317,1598728,1613901,0,0,0
201,100,1,576,128,2,2,3,4,317,1604680,1619597,0,0,0
202,101,0,576,128,2,2,3,4,340,1613896,1628813,0,0,0
203,101,1,576,128,2,2,3,4,340,1619592,1634765,0,0,0
204,102,0,576,128,2,2,3,4,323,1628808,1643981,0,0,0
205,102,1,576,128,2,2,3,4,323,1634760,1650189,0,0,0
206,103,0,576,128,2,2,3,4,307,1643976,1659405,0,0,0
207,103,1,576,128,2,2,3,4,307,1650184,1664589,0,0,0
208,104,0,576,128,2,2,3,4,246,1659400,1673805,0,0,0
209,104,1,576,128,2,2,3,4,246,1664584,1678925,0,0,0
210,105,0,576,128,2,2,3,4,238,1673800,1688141,0,0,0
211,105,1,576,128,2,2,3,4,238,1678920,1693389,0,0,0
212,106,0,576,128,2,2,3,4,306,1688136,1702605,0,0,0
213,106,1,576,128,2,2,3,4,306,1693384,1707725,0,0,0
214,107,0,576,128,2,2,3,4,298,1702600,1716941,0,0,0
215,107,1,576,128,2,2,3,4,298,1707720,1722445,0,0,0
216,108,0,576,128,2,2,3,4,222,1716936,1731661,0,0,0
217,108,1,576,128,2,2,3,4,222,1722440,1736141,0,0,0
218,109,0,576,128,2,2,3,4,229,1731656,1745357,0,0,0
219,109,1,576,128,2,2,3,4,229,1736136,1750157,0,0,0
220,110,0,576,128,2,2,3,4,245,1745352,1759373,0,0,0
221,110,1,576,128,2,2,3,4,245,1750152,1764557,0,0,0
222,111,0,576,128,2,2,3,4,295,1759368,1773773,0,0,0
223,111,1,576,128,2,2,3,4,295,1764552,1779469,0,0,0
224,112,0,576,128,2,2,3,4,280,1773768,1788685,0,0,0
225,112,1,576,128,2,2,3,4,280,1779464,1794189,0,0,0
226,113,0,576,128,2,2,3,4,261,1788680,1803405,0,0,0
227,113,1,576,128,2,2,3,4,261,1794184,1808589,0,0,0
228,114,0,576,128,2,2,3,4,266,1803400,1817805,0,0,0
229,114,1,576,128,2,2,3,4,266,1808584,1822925,0,0,0
230,115,0,576,128,2,2,3,4,277,1817800,1832141,0,0,0
231,115,1,576,128,2,2,3,4,277,1822920,1838157,0,0,0
232,116,0,576,128,2,2,3,4,250,1832136,1847373,0,0,0
233,116,1,576,128,2,2,3,4,250,1838152,1852365,0,0,0
234,117,0,576,128,2,2,3,4,267,1847368,1861581,0,0,0
235,117,1,576,128,2,2,3,4,267,1852360,1866893,0,0,0
236,118,0,576,128,2,2,3,4,236,1861576,1876109,0,0,0
237,118,1,576,128,2,2,3,4,236,1866888,1881485,0,0,0
238,119,0,576,128,2,2,3,4,275,1876104,1890701,0,0,0
239,119,1,576,128,2,2,3,4,275,1881480,1896013,0,0,0
240,120,0,576,128,2,2,3,4,255,1890696,1905229,0,0,0
241,120,1,576,128,2,2,3,4,255,1896008,1910413,0,0,0
242,121,0,576,128,2,2,3,4,269,1905224,1919629,0,0,0
243,121,1,576,128,2,2,3,4,269,1910408,1924685,0,0,0
244,122,0,576,128,2,2,3,4,267,1919624,1933901,0,0,0
245,122,1,576,128,2,2,3,4,267,1924680,1939597,0,0,0
246,123,0,576,128,2,2,3,4,239,1933896,1948813,0,0,0
247,123,1,576,128,2,2,3,4,239,1939592,1953997,0,0,0
248,124,0,576,128,2,2,3,4,256,1948808,1963213,0,0,0
249,124,1,576,128,2,2,3,4,256,1953992,1968141,0,0,0
250,125,0,576,128,2,2,3,4,276,1963208,1977357,0,0,0
251,125,1,576,128,2,2,3,4,276,1968136,1983053,0,0,0
252,126,0,576,128,2,2,3,4,258,1977352,1992269,0,0,0
253,126,1,576,128,2,2,3,4,258,1983048,1997133,0,0,0
254,127,0,576,128,2,2,3,4,289,1992264,2006349,0,0,0
255,127,1,576,128,2,2,3,4,289,1997128,2012301,0,0,0
256,128,0,576,128,2,2,3,4,363,2006344,2021517,0,0,0
257,128,1,576,128,2,2,3,4,363,2012296,2027853,0,0,0
258,129,0,576,128,2,2,3,4,264,2021512,2037069,0,0,0
259,129,1,576,128,2,2,3,4,264,2027848,2041869,0,0,0
260,130,0,576,128,2,2,3,4,365,2037064,2051085,0,0,0
261,130,1,576,128,2,2,3,4,365,2041864,2057421,0,0,0
262,131,0,576,128,2,2,3,4,281,2051080,2066637,0,0,0
263,131,1,576,128,2,2,3,4,281,2057416,2071821,0,0,0
264,132,0,576,128,2,2,3,4,350,2066632,2081037,0,0,0
265,132,1,576,128,2,2,3,4,350,2071816,2087373,0,0,0
266,133,0,576,128,2,2,3,4,367,2081032,2096589,0,0,0
267,133,1,576,128,2,2,3,4,367,2087368,2102925,0,0,0
268,134,0,576,128,2,2,3,4,312,2096584,2112141,0,0,0
269,134,1,576,128,2,2,3,4,312,2102920,2117837,0,0,0
270,135,0,576,128,2,2,3,4,289,2112136,2127053,0,0,0
271,135,1,576,128,2,2,3,4,289,2117832,2132429,0,0,0
272,136,0,576,128,2,2,3,4,308,2127048,2141645,0,0,0
273,136,1,576,128,2,2,3,4,308,2132424,2147405,0,0,0
274,137,0,576,128,2,2,3,4,328,2141640,2156621,0,0,0
275,137,1,576,128,2,2,3,4,328,2147400,2162637,0,0,0
276,138,0,576,128,2,2,3,4,329,2156616,2171853,0,0,0
277,138,1,576,128,2,2,3,4,329,2162632,2177805,0,0,0
278,139,0,576,128,2,2,3,4,227,2171848,2187021,0,0,0
279,139,1,576,128,2,2,3,4,227,2177800,2191053,0,0,0
280,140,0,576,128,2,2,3,4,321,2187016,2200269,0,0,0
281,140,1,576,128,2,2,3,4,321,2191048,2206285,0,0,0
282,141,0,576,128,2,2,3,4,326,2200264,2215501,0,0,0
283,141,1,576,128,2,2,3,4,326,2206280,2221453,0,0,0
284,142,0,576,128,2,2,3,4,319,2215496,2230669,0,0,0
285,142,1,576,128,2,2,3,4,319,2221448,2236621,0,0,0
286,143,0,576,128,2,2,3,4,301,2230664,2245837,0,0,0
287,143,1,576,128,2,2,3,4,301,2236616,2251405,0,0,0
288,144,0,576,128,2,2,3,4,184,2245832,2260621,0,0,0
289,144,1,576,128,2,2,3,4,184,2251400,2263821,0,0,0
290,145,0,576,128,2,2,3,4,302,2260616,2273037,0,0,0
291,145,1,576,128,2,2,3,4,302,2263816,2278477,0,0,0
292,146,0,576,128,2,2,3,4,314,2273032,2287693,0,0,0
293,146,1,576,128,2,2,3,4,314,2278472,2293389,0,0,0
294,147,0,576,128,2,2,3,4,311,2287688,2302605,0,0,0
295,147,1,576,128,2,2,3,4,311,2293384,2307917,0,0,0
296,148,0,576,128,2,2,3,4,301,2302600,2317133,0,0,0
297,148,1,576,128,2,2,3,4,301,2307912,2323405,0,0,0
298,149,0,576,128,2,2,3,4,301,2317128,2332621,0,0,0
299,149,1,576,128,2,2,3,4,301,2323400,2338125,0,0,0
300,150,0,576,128,2,2,3,4,316,2332616,2347341,0,0,0
301,150,1,576,128,2,2,3,4,316,2338120,2353229,0,0,0
302,151,0,576,128,2,2,3,4,206,2347336,2362445,0,0,0
303,151,1,576,128,2,2,3,4,206,2353224,2366093,0,0,0
304,152,0,576,128,2,2,3,4,304,2362440,2375309,0,0,0
305,152,1,576,128,2,2,3,4,304,2366088,2380493,0,0,0
306,153,0,576,128,2,2,3,4,330,2375304,2389709,0,0,0
307,153,1,576,128,2,2,3,4,330,2380488,2395469,0,0,0
308,154,0,576,128,2,2,3,4,319,2389704,2404685,0,0,0
309,154,1,576,128,2,2,3,4,319,2395464,2410445,0,0,0
310,155,0,576,128,2,2,3,4,268,2404680,2419661,0,0,0
311,155,1,576,128,2,2,3,4,268,2410440,2424909,0,0,0
312,156,0,576,128,2,2,3,4,296,2419656,2434125,0,0,0
313,156,1,576,128,2,2,3,4,296,2424904,2440333,0,0,0
314,157,0,576,128,2,2,3,4,281,2434120,2449549,0,0,0
315,157,1,576,128,2,2,3,4,281,2440328,2455181,0,0,0
316,158,0,576,128,2,2,3,4,291,2449544,2464397,0,0,0
317,158,1,576,128,2,2,3,4,291,2455176,2470285,0,0,0
318,159,0,576,128,2,2,3,4,310,2464392,2479501,0,0,0
319,159,1,576,128,2,2,3,4,310,2470280,2485005,0,0,0
320,160,0,576,128,2,2,3,4,341,2479496,2494221,0,0,0
321,160,1,576,128,2,2,3,4,341,2485000,2500301,0,0,0
322,161,0,576,128,2,2,3,4,275,2494216,2509517,0,0,0
323,161,1,576,128,2,2,3,4,275,2500296,2515213,0,0,0
324,162,0,576,128,2,2,3,4,313,2509512,2524429,0,0,0
325,162,1,576,128,2,2,3,4,313,2515208,2531149,0,0,0
326,163,0,576,128,2,2,3,4,320,2524424,2540365,0,0,0
327,163,1,576,128,2,2,3,4,320,2531144,2547021,0,0,0
328,164,0,576,128,2,2,3,4,269,2540360,2556237,0,0,0
329,164,1,576,128,2,2,3,4,269,2547016,2561677,0,0,0
330,165,0,576,128,2,2,3,4,284,2556232,2570893,0,0,0
331,165,1,576,128,2,2,3,4,284,2561672,2576077,0,0,0
332,166,0,576,128,2,2,3,4,286,2570888,2585293,0,0,0
333,166,1,576,128,2,2,3,4,286,2576072,2591629,0,0,0
334,167,0,576,128,2,2,3,4,257,2585288,2600845,0,0,0
335,167,1,576,128,2,2,3,4,257,2591624,2605709,0,0,0
336,168,0,576,128,2,2,3,4,269,2600840,2614925,0,0,0
337,168,1,576,128,2,2,3,4,269,2605704,2620429,0,0,0
338,169,0,576,128,2,2,3,4,270,2614920,2629645,0,0,0
339,169,1,576,128,2,2,3,4,270,2620424,2634381,0,0,0
340,170,0,576,128,2,2,3,4,268,2629640,2643597,0,0,0
341,170,1,576,128,2,2,3,4,268,2634376,2648909,0,0,0
342,171,0,576,128,2,2,3,4,301,2643592,2658125,0,0,0
343,171,1,576,128,2,2,3,4,301,2648904,2664205,0,0,0
344,172,0,576,128,2,2,3,4,229,2658120,2673421,0,0,0
345,172,1,576,128,2,2,3,4,229,2664200,2678413,0,0,0
346,173,0,576,128,2,2,3,4,251,2673416,2687629,0,0,0
347,173,1,576,128,2,2,3,4,251,2678408,2693005,0,0,0
348,174,0,576,128,2,2,3,4,289,2687624,2702221,0,0,0
349,174,1,576,128,2,2,3,4,289,2693000,2707661,0,0,0
350,175,0,576,128,2,2,3,4,258,2702216,2716877,0,0,0
351,175,1,576,128,2,2,3,4,258,2707656,2721997,0,0,0
352,176,0,576,128,2,2,3,4,293,2716872,2731213,0,0,0
353,176,1,576,128,2,2,3,4,293,2721992,2736717,0,0,0
354,177,0,576,128,2,2,3,4,254,2731208,2745933,0,0,0
355,177,1,576,128,2,2,3,4,254,2736712,2750669,0,0,0
356,178,0,576,128,2,2,3,4,248,2745928,2759885,0,0,0
357,178,1,576,128,2,2,3,4,248,2750664,2764365,0,0,0
358,179,0,576,128,2,2,3,4,280,2759880,2773581,0,0,0
359,179,1,576,128,2,2,3,4,280,2764360,2779277,0,0,0
360,180,0,576,128,2,2,3,4,260,2773576,2788493,0,0,0
361,180,1,576,128,2,2,3,4,260,2779272,2793613,0,0,0
362,181,0,576,128,2,2,3,4,285,2788488,2802829,0,0,0
363,181,1,576,128,2,2,3,4,285,2793608,2808845,0,0,0
364,182,0,576,128,2,2,3,4,266,2802824,2818061,0,0,0
365,182,1,576,128,2,2,3,4,266,2808840,2823181,0,0,0
366,183,0,576,128,2,2,3,4,299,2818056,2832397,0,0,0
367,183,1,576,128,2,2,3,4,299,2823176,2837453,0,0,0
368,184,0,576,128,2,2,3,4,280,2832392,2846669,0,0,0
369,184,1,576,128,2,2,3,4,280,2837448,2852045,0,0,0
370,185,0,576,128,2,2,3,4,257,2846664,2861261,0,0,0
371,185,1,576,128,2,2,3,4,257,2852040,2866189,0,0,0
372,186,0,576,128,2,2,3,4,296,2861256,2875405,0,0,0
373,186,1,576,128,2,2,3,4,296,2866184,2880909,0,0,0
374,187,0,576,128,2,2,3,4,270,2875400,2890125,0,0,0
375,187,1,576,128,2,2,3,4,270,2880904,2895309,0,0,0
376,188,0,576,128,2,2,3,4,388,2890120,2904525,0,0,0
377,188,1,576,128,2,2,3,4,388,2895304,2911757,0,0,0
378,189,0,576,128,2,2,3,4,395,2904520,2920973,0,0,0
379,189,1,576,128,2,2,3,4,395,2911752,2928333,0,0,0
380,190,0,576,128,2,2,3,4,298,2920968,2937549,0,0,0
381,190,1,576,128,2,2,3,4,298,2928328,2942925,0,0,0
382,191,0,576,128,2,2,3,4,181,2937544,2952141,0,0,0
383,191,1,576,128,2,2,3,4,181,2942920,2955405,0,0,0
384,192,0,576,128,2,2,3,4,362,2952136,2964621,0,0,0
385,192,1,576,128,2,2,3,4,362,2955400,2971021,0,0,0
386,193,0,576,128,2,2,3,4,359,2964616,2980237,0,0,0
387,193,1,576,128,2,2,3,4,359,2971016,2986573,0,0,0
388,194,0,576,128,2,2,3,4,366,2980232,2995789,0,0,0
389,194,1,576,128,2,2,3,4,366,2986568,3002317,0,0,0
390,195,0,576,128,2,2,3,4,363,2995784,3011533,0,0,0
391,195,1,576,128,2,2,3,4,363,3002312,3018061,0,0,0
392,196,0,576,128,2,2,3,4,356,3011528,3027277,0,0,0
393,196,1,576,128,2,2,3,4,356,3018056,3033677,0,0,0
394,197,0,576,128,2,2,3,4,360,3027272,3042893,0,0,0
395,197,1,576,128,2,2,3,4,360,3033672,3049229,0,0,0
396,198,0,576,128,2,2,3,4,363,3042888,3058445,0,0,0
397,198,1,576,128,2,2,3,4,363,3049224,3064845,0,0,0
398,199,0,576,128,2,2,3,4,366,3058440,3074061,0,0,0
399,199,1,576,128,2,2,3,4,366,3064840,3080589,0,0,0
400,200,0,576,128,2,2,3,4,363,3074056,3089805,0,0,0
401,200,1,576,128,2,2,3,4,363,3080584,3096333,0,0,0
402,201,0,576,128,2,2,3,4,372,3089800,3105549,0,0,0
403,201,1,576,128,2,2,3,4,372,3096328,3112269,0,0,0
404,202,0,576,128,2,2,3,4,354,3105544,3121485,0,0,0
405,202,1,576,128,2,2,3,4,354,3112264,3127821,0,0,0
406,203,0,576,128,2,2,3,4,365,3121480,3137037,0,0,0
407,203,1,576,128,2,2,3,4,365,3127816,3143437,0,0,0
408,204,0,576,128,2,2,3,4,359,3137032,3152653,0,0,0
409,204,1,576,128,2,2,3,4,359,3143432,3159053,0,0,0
410,205,0,576,128,2,2,3,4,362,3152648,3168269,0,0,0
411,205,1,576,128,2,2,3,4,362,3159048,3174733,0,0,0
412,206,0,576,128,2,2,3,4,363,3168264,3183949,0,0,0
413,206,1,576,128,2,2,3,4,363,3174728,3190349,0,0,0
