window,frame,sparse_mode,K,COUT,P,depth,implementation,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
0,0,0,1,9,1,4,2,0,25,39,0,0,0
1,0,1,1,9,1,4,2,0,27,48,0,0,0
2,1,0,1,9,1,4,2,1,36,57,0,0,0
3,1,1,1,9,1,4,2,1,45,66,0,0,0
4,2,0,1,9,1,4,2,1,54,75,0,0,0
5,2,1,1,9,1,4,2,1,63,84,0,0,0
6,3,0,1,9,1,4,2,1,72,93,0,0,0
7,3,1,1,9,1,4,2,1,81,102,0,0,0
8,4,0,1,9,1,4,2,0,90,111,0,0,0
9,4,1,1,9,1,4,2,0,99,120,0,0,0
10,5,0,1,9,1,4,2,0,108,129,0,0,0
11,5,1,1,9,1,4,2,0,117,138,0,0,0
