window,frame,sparse_mode,K,COUT,P,depth,implementation,banks,nonzero_inputs,start_cycle,end_cycle,stall_len,pattern,input_gaps
0,0,0,9,9,4,1,0,1,0,97,154,0,0,0
1,0,1,9,9,4,1,0,1,0,155,176,0,0,0
2,1,0,9,9,4,1,0,1,9,177,234,0,0,0
3,1,1,9,9,4,1,0,1,9,235,292,0,0,0
4,2,0,9,9,4,1,0,1,1,293,350,0,0,0
5,2,1,9,9,4,1,0,1,1,351,384,0,0,0
6,3,0,9,9,4,1,0,1,2,385,442,0,0,0
7,3,1,9,9,4,1,0,1,2,443,479,0,0,0
8,4,0,9,9,4,1,0,1,3,480,537,0,0,0
9,4,1,9,9,4,1,0,1,3,538,577,0,0,0
10,5,0,9,9,4,1,0,1,4,578,635,0,0,0
11,5,1,9,9,4,1,0,1,4,636,678,0,0,0
12,6,0,9,9,4,1,0,1,5,679,736,0,0,0
13,6,1,9,9,4,1,0,1,5,737,782,0,0,0
14,7,0,9,9,4,1,0,1,6,783,840,0,0,0
15,7,1,9,9,4,1,0,1,6,841,889,0,0,0
16,8,0,9,9,4,1,0,1,7,890,947,0,0,0
17,8,1,9,9,4,1,0,1,7,948,999,0,0,0
18,9,0,9,9,4,1,0,1,8,1000,1057,0,0,0
19,9,1,9,9,4,1,0,1,8,1058,1112,0,0,0
20,10,0,9,9,4,1,0,1,9,1113,1170,0,0,0
21,10,1,9,9,4,1,0,1,9,1171,1228,0,0,0
22,11,0,9,9,4,1,0,1,9,1229,1286,0,0,0
23,11,1,9,9,4,1,0,1,9,1287,1344,0,0,0
24,12,0,9,9,4,1,0,1,4,1345,1402,0,0,0
25,12,1,9,9,4,1,0,1,4,1403,1445,0,0,0
26,13,0,9,9,4,1,0,1,0,1446,1503,0,0,0
27,13,1,9,9,4,1,0,1,0,1504,1525,0,0,0
